,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
119,Southern Africa Regional Food Security Crisis,Southern Africa Regional Food Security Crisis,REG012,"Lesotho,Madagascar,Malawi,Namibia,Eswatini,Zambia,Zimbabwe,Tanzania","LSO,MDG,MWI,NAM,SWZ,ZMB,ZWE,TZA",0,3.4,4,High,Stable,Very High,3.4,3.8,3.1,4,5,3,2.5,2.5,2.5,"Africa,Africa,Africa,Africa,Africa,Africa,Africa,Africa",2022-10-31 00:00:00
120,Nagorno-Karabakh Conflict,Regional Nagorno-Karabakh Conflict,REG013,"Armenia,Azerbaijan","ARM,AZE",0,1.8,2,Low,Stable,High,2.3,2,2.5,1.35,0.7,2,1.9,2.3,1.5,"Middle east,Middle east",2022-10-27 00:00:00
121,Eastern Africa Regional Drought Crisis,Eastern Africa Regional Drought Crisis,REG014,"Ethiopia,Somalia,Kenya","ETH,SOM,KEN",Drought,4.1,5,Very High,Increasing,High,3.5,4.1,3.2,4.5,5,4,3.7,3.3,4,"Africa,Africa,Africa",2022-09-29 00:00:00
122,Displacement from Ukraine conflict in Romania,Displacement from Ukraine conflict,ROU002,Romania,ROU,"Conflict,Displacement",2.5,3,Medium,Increasing,Very High,2.5,2.2,2.6,3.3,3.6,3,1.2,1.3,1,Europe,2022-10-26 00:00:00
123,Burundi and DRC refugees in Rwanda,Refugees,RWA002,Rwanda,RWA,Displacement,2.4,3,Medium,Stable,Medium,2.5,2.2,2.7,2.4,1.8,3,2.3,3,1.5,Africa,2022-09-14 00:00:00
124,Complex crisis in Sudan,Complex crisis,SDN001,Sudan,SDN,"Displacement,Violence,Floods",4.4,5,Very High,Stable,High,4.4,4.8,4.2,4.5,5,4,4.4,4.2,4.5,Africa,2022-10-17 00:00:00
125,Refugees in Sudan,Refugees,SDN005,Sudan,SDN,Displacement,3.3,4,High,Stable,High,3.4,2.1,3.9,3.2,3.4,3,3.5,4.2,2.5,Africa,2022-10-17 00:00:00
126,Floods in Sudan ,Floods,SDN006,Sudan,SDN,Floods,3,3,Medium,-,Very High,3.7,4.8,2.8,1.45,1.9,1,4.4,4.2,4.5,Africa,2022-10-17 00:00:00
127,Violence in Darfur and Kordofan regions,Violence in Darfur and Kordofan regions,SDN008,Sudan,SDN,Violence,4.3,5,Very High,Increasing,Very High,3.4,3.2,3.5,4.9,4.8,5,3.7,4.2,3,Africa,2022-10-17 00:00:00
128,Drought in Senegal,Drought,SEN002,Senegal,SEN,Drought,2.4,3,Medium,Stable,Very High,2.9,4.5,1.7,2.55,3.1,2,1.9,2.2,1.5,Africa,2022-10-04 00:00:00
129,Complex crisis in El Salvador,Complex crisis,SLV001,El Salvador,SLV,"Displacement,Violence,Floods,Drought",3.2,4,High,Stable,Very High,3.4,3.8,3.2,3.35,3.7,3,2.7,2.4,3,Americas,2022-10-24 00:00:00
130,Complex crisis in Somalia,Complex crisis,SOM001,Somalia,SOM,"Conflict,Displacement,Floods,Drought",4.4,5,Very High,Stable,High,4.8,4.7,4.9,4.4,4.8,4,4.2,3.9,4.5,Africa,2022-10-26 00:00:00
131,Mixed Migration Flows in Somalia,Mixed Migration,SOM002,Somalia,SOM,Displacement,1.9,2,Low,Increasing,High,1.8,1.5,2,0.95,0.9,1,3.3,3.9,2.5,Africa,2022-10-26 00:00:00
132,Complex crisis in South Sudan,Complex crisis,SSD001,South Sudan,SSD,"Conflict,Floods,Displacement",4.4,5,Very High,Decreasing,Very High,4.7,4.6,4.7,4.45,4.9,4,4.2,3.8,4.5,Africa,2022-10-24 00:00:00
133,2022 seasonal floods in South Sudan,2022 floods,SSD003,South Sudan,SSD,Floods,3.4,4,High,-,High,3,3.6,2.7,3.15,3.3,3,4.2,3.8,4.5,Africa,2022-10-24 00:00:00
134,Displacement from Ukraine conflict in Slovakia,Displacement from Ukraine conflict,SVK002,Slovakia,SVK,"Displacement,Conflict",2.3,3,Medium,Increasing,Very High,2.4,1.8,2.6,3.1,3.2,3,1.1,1.1,1,Europe,2022-10-26 00:00:00
135,Food Security Crisis in Eswatini,Food Security Crisis,SWZ001,Eswatini,SWZ,Drought,2.2,3,Medium,Decreasing,High,2,3.1,1.4,2.7,2.4,3,1.6,2.5,0.5,Africa,2022-10-13 00:00:00
136,Syrian conflict,Conflict,SYR001,Syria,SYR,"Conflict,Displacement,Violence",4.6,5,Very High,Stable,High,4.8,4.6,4.9,4.5,5,4,4.5,4.4,4.5,Middle east,2022-10-28 00:00:00
137,Complex crisis in Chad,Complex crisis,TCD001,Chad,TCD,"Conflict,Displacement",4.4,5,Very High,Increasing,Medium,3.9,4.7,3.4,4.8,4.6,5,4.2,3.8,4.5,Africa,2022-07-27 00:00:00
138,Boko Haram in Chad,Boko Haram ,TCD003,Chad,TCD,Conflict,3.8,4,High,Increasing,Medium,2.9,0.7,3.7,4.1,3.2,5,3.9,3.8,4,Africa,2022-07-27 00:00:00
139,CAR refugees in Chad,CAR refugees,TCD004,Chad,TCD,Displacement,3.7,4,High,Increasing,High,2.7,1.7,3.1,4.25,3.5,5,3.4,3.8,3,Africa,2022-08-01 00:00:00
140,Darfur refugees in Chad,Darfur refugees,TCD005,Chad,TCD,Displacement,3.7,4,High,Increasing,Very High,3.1,1.7,3.6,4.25,3.5,5,3.2,3.8,2.5,Africa,2022-08-30 00:00:00
141,Tibesti Conflict in Chad,Tibesti conflict,TCD006,Chad,TCD,Conflict,2.7,3,Medium,Increasing,Medium,2.9,1.3,3.5,2.2,0.4,4,3.2,3.8,2.5,Africa,2022-07-27 00:00:00
142,Multiple situations in Thailand,Country level,THA001,Thailand,THA,"Conflict,Displacement",1.8,2,Low,Stable,High,2,1.2,2.4,1.3,1.6,1,2.5,2.5,2.5,Asia,2022-10-27 00:00:00
143,Conflict in southern Thailand ,Conflict,THA002,Thailand,THA,Conflict,x,x,x,-,Low,1.6,1.1,1.8,x,x,x,2,2.5,1.5,Asia,2022-10-27 00:00:00
144,Myanmar refugees in Thailand,Refugees,THA003,Thailand,THA,Conflict,2.2,3,Medium,Stable,Medium,2.2,0.5,2.8,2.3,1.6,3,2,2.5,1.5,Asia,2022-10-27 00:00:00
145,Tonga Volcano Eruption,Volcano Eruption,TON002,Tonga,TON,Volcano Eruption,1.2,2,Low,Decreasing,High,1.7,2.5,1.3,1,0,2,1,0.9,1,Pacific,2022-09-23 00:00:00
146,Venezuelan refugees in Trinidad and Tobago,Venezuelan refugees,TTO002,Trinidad and Tobago,TTO,Displacement,1.9,2,Low,Increasing,Very High,2.6,2.9,2.5,1.45,0.9,2,1.9,1.7,2,Americas,2022-08-31 00:00:00
147,Mixed migration flows in Tunisia,Mixed Migration,TUN002,Tunisia,TUN,Displacement,1.8,2,Low,Stable,Very High,3.2,4.3,2.5,0.55,0.1,1,2.2,2.4,2,Africa,2022-10-26 00:00:00
148,Complex situation in Turkey,Country level,TUR001,Türkiye,TUR,"Displacement,Conflict",3,3,Medium,Decreasing,High,3.7,4.3,3.4,2.45,3.9,1,3.3,3.1,3.5,Middle east,2022-10-28 00:00:00
149,Syrian Refugees in Turkey,Syrian refugees,TUR002,Türkiye,TUR,Displacement,3.3,4,High,Stable,Medium,3.8,2.9,4.2,3.4,3.8,3,2.8,3.1,2.5,Middle east,2022-10-28 00:00:00
150,Mixed Migration Flows in Turkey,Mixed Migration,TUR003,Türkiye,TUR,Displacement,2.4,3,Medium,Decreasing,High,2.6,3.1,2.4,2.05,2.1,2,2.8,3.1,2.5,Middle east,2022-10-28 00:00:00
151,Kurdish Conflict,Kurdish conflict,TUR004,Türkiye,TUR,Conflict,x,x,x,-,Medium,2.8,2.4,3,x,x,x,2.8,3.1,2.5,Middle east,2022-10-28 00:00:00
152,Multiple Crises in Tanzania,Country level,TZA001,Tanzania,TZA,"Displacement,Drought",2.7,3,Medium,Increasing,Very High,2.9,2.3,3.2,3.1,3.2,3,1.9,2.2,1.5,Africa,2022-10-24 00:00:00
153,International Displacement in Tanzania,Refugees,TZA002,Tanzania,TZA,Displacement,2.3,3,Medium,Stable,Very High,3,1.9,3.4,2.15,2.3,2,1.9,2.2,1.5,Africa,2022-10-24 00:00:00
154,Food Security Crisis in North-East Tanzania,Food security in North-East,TZA003,Tanzania,TZA,Drought,2.3,3,Medium,Stable,Very High,1.4,1.4,1.4,3,3,3,1.6,2.2,1,Africa,2022-10-24 00:00:00
155,Multiple crises in Uganda,Country level,UGA001,Uganda,UGA,"Displacement,Drought,Violence,Epidemic",3.3,4,High,Stable,Very High,3.4,1.9,4,3.4,3.8,3,2.9,3.6,2,Africa,2022-10-24 00:00:00
156,International Displacement in Uganda,Refugees,UGA005,Uganda,UGA,Displacement,3.2,4,High,Increasing,Medium,3.2,1.5,3.8,3.3,3.6,3,2.9,3.6,2,Africa,2022-10-24 00:00:00
157,Food Security Crisis in Karamoja Region,Food Security Crisis in Karamoja Region,UGA007,Uganda,UGA,"Drought,Violence,Epidemic",2.9,3,Medium,Decreasing,High,3.3,0.9,4.1,2.75,2.5,3,2.7,3.6,1.5,Africa,2022-09-27 00:00:00
158,Conflict in Ukraine,Conflict,UKR002,Ukraine,UKR,"Conflict,Displacement",4.2,5,Very High,Decreasing,Very High,5,4.9,5,4.5,5,4,3.1,2.6,3.5,Europe,2022-10-26 00:00:00
159,Complex crisis in Venezuela,Complex crisis,VEN001,Venezuela,VEN,"Socio-political,Violence,Floods",4,4,High,Decreasing,High,4.2,4.9,3.8,4,5,3,3.9,3.2,4.5,Americas,2022-10-31 00:00:00
160,Conflict in Yemen,Complex crisis,YEM001,Yemen,YEM,Conflict,4.7,5,Very High,Decreasing,Very High,4.6,4.9,4.5,5,5,5,4.2,3.9,4.5,Middle east,2022-09-29 00:00:00
161,Mixed migration flows in Yemen,Mixed Migration,YEM002,Yemen,YEM,Displacement,2.8,3,Medium,Decreasing,High,1.9,1.6,2,2.7,2.4,3,3.7,3.9,3.5,Middle east,2022-09-29 00:00:00
162,Drought in Zambia,Drought,ZMB002,Zambia,ZMB,Drought,2.9,3,Medium,Stable,Very High,3.1,4.3,2.2,3.4,3.8,3,1.9,1.8,2,Africa,2022-10-19 00:00:00
163,Complex crisis in Zimbabwe,Complex crisis,ZWE001,Zimbabwe,ZWE,"Socio-political,Drought",3.8,4,High,Stable,High,3.4,4.6,2.5,4.35,4.7,4,3,2.9,3,Africa,2022-10-24 00:00:00
